depthInfo,district,val,year
bispebjerg-1930~1949,bispebjerg,10318.0,2010.0
bispebjerg-1950~1979,bispebjerg,3863.0,2010.0
bispebjerg-after 19080,bispebjerg,2543.0,2010.0
brønshøj husum-before 1900,brønshøj husum,5544.0,2010.0
brønshøj husum-1900~1929,brønshøj husum,7196.0,2010.0
brønshøj husum-1930~1949,brønshøj husum,2797.0,2010.0
brønshøj husum-1950~1979,brønshøj husum,2412.0,2010.0
brønshøj husum-after 19080,brønshøj husum,2843.0,2010.0
indre_by-before 1900,indre_by,14035.0,2010.0
indre_by-1900~1929,indre_by,9749.0,2010.0
indre_by-1930~1949,indre_by,4499.0,2010.0
indre_by-1950~1979,indre_by,4005.0,2010.0
indre_by-after 19080,indre_by,3852.0,2010.0
nørrebro-before 1900,nørrebro,4934.0,2010.0
nørrebro-1900~1929,nørrebro,11712.0,2010.0
nørrebro-1930~1949,nørrebro,15284.0,2010.0
nørrebro-1950~1979,nørrebro,9234.0,2010.0
nørrebro-after 19080,nørrebro,1749.0,2010.0
valby-before 1900,valby,2794.0,2010.0
valby-1900~1929,valby,9131.0,2010.0
valby-1930~1949,valby,3699.0,2010.0
valby-1950~1979,valby,3862.0,2010.0
valby-after 19080,valby,3670.0,2010.0
vanløse-before 1900,vanløse,2699.0,2010.0
vanløse-1900~1929,vanløse,4011.0,2010.0
vanløse-1930~1949,vanløse,7425.0,2010.0
vanløse-1950~1979,vanløse,1714.0,2010.0
vanløse-after 19080,vanløse,1881.0,2010.0
vesterbro kongens_enghave-before 1900,vesterbro kongens_enghave,7419.0,2010.0
vesterbro kongens_enghave-1900~1929,vesterbro kongens_enghave,8953.0,2010.0
vesterbro kongens_enghave-1930~1949,vesterbro kongens_enghave,5022.0,2010.0
vesterbro kongens_enghave-1950~1979,vesterbro kongens_enghave,6928.0,2010.0
vesterbro kongens_enghave-after 19080,vesterbro kongens_enghave,2403.0,2010.0
østerbro-before 1900,østerbro,1646.0,2010.0
østerbro-1900~1929,østerbro,9266.0,2010.0
østerbro-1930~1949,østerbro,17710.0,2010.0
østerbro-1950~1979,østerbro,7814.0,2010.0
østerbro-after 19080,østerbro,5139.0,2010.0
amager_vest-before 1900,amager_vest,3831.0,2011.0
amager_vest-1900~1929,amager_vest,8091.0,2011.0
amager_vest-1930~1949,amager_vest,8688.0,2011.0
amager_vest-1950~1979,amager_vest,5095.0,2011.0
amager_vest-after 19080,amager_vest,5362.0,2011.0
amager_øst-before 1900,amager_øst,799.0,2011.0
amager_øst-1900~1929,amager_øst,8527.0,2011.0
amager_øst-1930~1949,amager_øst,12098.0,2011.0
amager_øst-1950~1979,amager_øst,4083.0,2011.0
amager_øst-after 19080,amager_øst,2406.0,2011.0
bispebjerg-before 1900,bispebjerg,1435.0,2011.0
bispebjerg-1900~1929,bispebjerg,5914.0,2011.0
bispebjerg-1930~1949,bispebjerg,10314.0,2011.0
bispebjerg-1950~1979,bispebjerg,3864.0,2011.0
bispebjerg-after 19080,bispebjerg,2544.0,2011.0
brønshøj husum-before 1900,brønshøj husum,5583.0,2011.0
brønshøj husum-1900~1929,brønshøj husum,7175.0,2011.0
brønshøj husum-1930~1949,brønshøj husum,2797.0,2011.0
brønshøj husum-1950~1979,brønshøj husum,2409.0,2011.0
brønshøj husum-after 19080,brønshøj husum,2843.0,2011.0
indre_by-before 1900,indre_by,14041.0,2011.0
indre_by-1900~1929,indre_by,9747.0,2011.0
indre_by-1930~1949,indre_by,4502.0,2011.0
indre_by-1950~1979,indre_by,4006.0,2011.0
indre_by-after 19080,indre_by,3864.0,2011.0
nørrebro-before 1900,nørrebro,4927.0,2011.0
nørrebro-1900~1929,nørrebro,11699.0,2011.0
nørrebro-1930~1949,nørrebro,15270.0,2011.0
nørrebro-1950~1979,nørrebro,9236.0,2011.0
nørrebro-after 19080,nørrebro,1779.0,2011.0
valby-before 1900,valby,2787.0,2011.0
valby-1900~1929,valby,9116.0,2011.0
valby-1930~1949,valby,3696.0,2011.0
valby-1950~1979,valby,4053.0,2011.0
valby-after 19080,valby,3623.0,2011.0
vanløse-before 1900,vanløse,2692.0,2011.0
vanløse-1900~1929,vanløse,4014.0,2011.0
vanløse-1930~1949,vanløse,7419.0,2011.0
vanløse-1950~1979,vanløse,1726.0,2011.0
vanløse-after 19080,vanløse,1933.0,2011.0
vesterbro kongens_enghave-before 1900,vesterbro kongens_enghave,7419.0,2011.0
vesterbro kongens_enghave-1900~1929,vesterbro kongens_enghave,8943.0,2011.0
vesterbro kongens_enghave-1930~1949,vesterbro kongens_enghave,5024.0,2011.0
vesterbro kongens_enghave-1950~1979,vesterbro kongens_enghave,6922.0,2011.0
vesterbro kongens_enghave-after 19080,vesterbro kongens_enghave,2424.0,2011.0
østerbro-before 1900,østerbro,1648.0,2011.0
østerbro-1900~1929,østerbro,9256.0,2011.0
østerbro-1930~1949,østerbro,17693.0,2011.0
østerbro-1950~1979,østerbro,7821.0,2011.0
østerbro-after 19080,østerbro,5269.0,2011.0
amager_vest-before 1900,amager_vest,3807.0,2012.0
amager_vest-1900~1929,amager_vest,8092.0,2012.0
amager_vest-1930~1949,amager_vest,8663.0,2012.0
amager_vest-1950~1979,amager_vest,5131.0,2012.0
amager_vest-after 19080,amager_vest,5579.0,2012.0
amager_øst-before 1900,amager_øst,801.0,2012.0
amager_øst-1900~1929,amager_øst,8512.0,2012.0
amager_øst-1930~1949,amager_øst,12082.0,2012.0
amager_øst-1950~1979,amager_øst,4074.0,2012.0
amager_øst-after 19080,amager_øst,2411.0,2012.0
bispebjerg-before 1900,bispebjerg,1145.0,2012.0
bispebjerg-1900~1929,bispebjerg,5868.0,2012.0
bispebjerg-1930~1949,bispebjerg,10306.0,2012.0
bispebjerg-1950~1979,bispebjerg,3865.0,2012.0
bispebjerg-after 19080,bispebjerg,2538.0,2012.0
brønshøj husum-before 1900,brønshøj husum,5324.0,2012.0
brønshøj husum-1900~1929,brønshøj husum,7157.0,2012.0
brønshøj husum-1930~1949,brønshøj husum,2779.0,2012.0
brønshøj husum-1950~1979,brønshøj husum,2409.0,2012.0
brønshøj husum-after 19080,brønshøj husum,2843.0,2012.0
indre_by-before 1900,indre_by,13093.0,2012.0
indre_by-1900~1929,indre_by,9722.0,2012.0
indre_by-1930~1949,indre_by,4448.0,2012.0
indre_by-1950~1979,indre_by,3952.0,2012.0
indre_by-after 19080,indre_by,3970.0,2012.0
nørrebro-before 1900,nørrebro,4499.0,2012.0
nørrebro-1900~1929,nørrebro,11664.0,2012.0
nørrebro-1930~1949,nørrebro,15265.0,2012.0
nørrebro-1950~1979,nørrebro,9067.0,2012.0
nørrebro-after 19080,nørrebro,1861.0,2012.0
valby-before 1900,valby,2785.0,2012.0
valby-1900~1929,valby,9107.0,2012.0
valby-1930~1949,valby,3683.0,2012.0
valby-1950~1979,valby,3857.0,2012.0
valby-after 19080,valby,3634.0,2012.0
vanløse-before 1900,vanløse,2681.0,2012.0
vanløse-1900~1929,vanløse,4012.0,2012.0
vanløse-1930~1949,vanløse,7410.0,2012.0
vanløse-1950~1979,vanløse,1706.0,2012.0
vanløse-after 19080,vanløse,1939.0,2012.0
vesterbro kongens_enghave-before 1900,vesterbro kongens_enghave,7418.0,2012.0
vesterbro kongens_enghave-1900~1929,vesterbro kongens_enghave,8961.0,2012.0
vesterbro kongens_enghave-1930~1949,vesterbro kongens_enghave,5018.0,2012.0
vesterbro kongens_enghave-1950~1979,vesterbro kongens_enghave,7003.0,2012.0
vesterbro kongens_enghave-after 19080,vesterbro kongens_enghave,2442.0,2012.0
østerbro-before 1900,østerbro,1650.0,2012.0
østerbro-1900~1929,østerbro,9256.0,2012.0
østerbro-1930~1949,østerbro,17677.0,2012.0
østerbro-1950~1979,østerbro,7810.0,2012.0
østerbro-after 19080,østerbro,5294.0,2012.0
amager_vest-before 1900,amager_vest,3808.0,2013.0
amager_vest-1900~1929,amager_vest,8085.0,2013.0
amager_vest-1930~1949,amager_vest,8642.0,2013.0
amager_vest-1950~1979,amager_vest,5056.0,2013.0
amager_vest-after 19080,amager_vest,5959.0,2013.0
amager_øst-before 1900,amager_øst,800.0,2013.0
amager_øst-1900~1929,amager_øst,8517.0,2013.0
amager_øst-1930~1949,amager_øst,12082.0,2013.0
amager_øst-1950~1979,amager_øst,4073.0,2013.0
amager_øst-after 19080,amager_øst,2536.0,2013.0
bispebjerg-before 1900,bispebjerg,1473.0,2013.0
bispebjerg-1900~1929,bispebjerg,5894.0,2013.0
bispebjerg-1930~1949,bispebjerg,10304.0,2013.0
bispebjerg-1950~1979,bispebjerg,3866.0,2013.0
bispebjerg-after 19080,bispebjerg,2540.0,2013.0
brønshøj husum-before 1900,brønshøj husum,5615.0,2013.0
brønshøj husum-1900~1929,brønshøj husum,7162.0,2013.0
brønshøj husum-1930~1949,brønshøj husum,2797.0,2013.0
brønshøj husum-1950~1979,brønshøj husum,2415.0,2013.0
brønshøj husum-after 19080,brønshøj husum,2878.0,2013.0
indre_by-before 1900,indre_by,14119.0,2013.0
indre_by-1900~1929,indre_by,9789.0,2013.0
indre_by-1930~1949,indre_by,4507.0,2013.0
indre_by-1950~1979,indre_by,4024.0,2013.0
indre_by-after 19080,indre_by,3998.0,2013.0
nørrebro-before 1900,nørrebro,4923.0,2013.0
nørrebro-1900~1929,nørrebro,11647.0,2013.0
nørrebro-1930~1949,nørrebro,15248.0,2013.0
nørrebro-1950~1979,nørrebro,9028.0,2013.0
nørrebro-after 19080,nørrebro,1871.0,2013.0
valby-before 1900,valby,2796.0,2013.0
valby-1900~1929,valby,9245.0,2013.0
valby-1930~1949,valby,3679.0,2013.0
valby-1950~1979,valby,3905.0,2013.0
valby-after 19080,valby,3900.0,2013.0
vanløse-before 1900,vanløse,2678.0,2013.0
vanløse-1900~1929,vanløse,4017.0,2013.0
vanløse-1930~1949,vanløse,7367.0,2013.0
vanløse-1950~1979,vanløse,1707.0,2013.0
vanløse-after 19080,vanløse,1940.0,2013.0
vesterbro kongens_enghave-before 1900,vesterbro kongens_enghave,7413.0,2013.0
vesterbro kongens_enghave-1900~1929,vesterbro kongens_enghave,8944.0,2013.0
vesterbro kongens_enghave-1930~1949,vesterbro kongens_enghave,5020.0,2013.0
vesterbro kongens_enghave-1950~1979,vesterbro kongens_enghave,6966.0,2013.0
vesterbro kongens_enghave-after 19080,vesterbro kongens_enghave,2599.0,2013.0
østerbro-before 1900,østerbro,1633.0,2013.0
østerbro-1900~1929,østerbro,9235.0,2013.0
østerbro-1930~1949,østerbro,17660.0,2013.0
østerbro-1950~1979,østerbro,7749.0,2013.0
østerbro-after 19080,østerbro,5488.0,2013.0
